,offense,defense,home,away,offense_score,defense_score,period,yard_line,ytg,down,distance,scoring,yg,play_type,ppa,offVal,defVal,playOutcomeClass
36891,Iowa State,West Virginia,Iowa State,West Virginia,3,0,2,87,13,1,10,False,-3,Rush,-0.502888093119463,104.96,168.37,0
36892,Iowa,Northwestern,Iowa,Northwestern,10,0,2,92,8,1,8,False,0,Pass Incompletion,-0.357171386033373,8.87,134.15,0
36893,Pittsburgh,Tennessee,Pittsburgh,Tennessee,20,27,4,96,4,3,4,False,0,Pass Incompletion,-0.2868087912016805,137.38,164.37,0
36894,Florida State,Miami,Miami,Florida State,21,3,2,1,1,2,1,False,0,Rush,-0.553645991706544,264.4,93.01,0
36895,Alabama,Mississippi State,Alabama,Mississippi State,24,0,4,85,15,3,15,False,0,Pass Incompletion,-0.733599810487368,213.9,56.54,0
36896,Utah State,Connecticut,Utah State,Connecticut,0,14,2,89,11,1,10,False,0,Rush,-0.291297448934314,54.8,142.57,0
36897,Kent State,Bowling Green,Bowling Green,Kent State,20,0,3,16,16,2,10,False,0,Rush,-0.380857143240037,161.47,97.63,0
36898,Georgia Southern,Ball State,Georgia Southern,Ball State,6,3,2,94,6,1,6,False,0,Pass Incompletion,-0.476177221716661,191.15,136.32,0
36899,UCLA,Oregon,Oregon,UCLA,0,3,1,14,14,2,3,False,0,Pass Incompletion,-0.472311762915044,293.12,142.71,0
36900,Southern Mississippi,Coastal Carolina,Coastal Carolina,Southern Mississippi,20,20,4,11,11,1,10,False,0,Rush,-0.291297448934314,52.04,166.29,0
36901,Ohio State,Arkansas State,Ohio State,Arkansas State,14,3,1,94,6,2,6,False,0,Pass Incompletion,-0.29509485739271,293.03,156.56,0
36903,Ole Miss,Texas A&M,Texas A&M,Ole Miss,10,14,3,1,1,1,1,False,0,Rush,-0.962330962352563,234.81,86.32,0
36904,NC State,North Carolina,North Carolina,NC State,24,27,5,14,14,2,11,False,0,Pass Incompletion,-0.3495281275779936,112.79,221.06,0
36905,Florida State,Syracuse,Syracuse,Florida State,31,3,3,1,1,3,1,False,-1,Rush,-0.397354472074852,264.4,60.32,0
36906,Kentucky,Vanderbilt,Kentucky,Vanderbilt,6,14,3,83,17,1,10,False,0,Pass Incompletion,-0.340019558909725,100.11,209.1,0
36907,Connecticut,Fresno State,Connecticut,Fresno State,3,7,2,90,10,1,10,False,0,Pass Incompletion,-0.2853930592519426,82.19,130.25,0
36908,Minnesota,New Mexico State,Minnesota,New Mexico State,14,0,2,92,8,3,8,False,0,Pass Incompletion,-0.354205173792517,200.96,131.09,0
36909,Clemson,Wake Forest,Wake Forest,Clemson,17,14,2,18,18,2,10,False,-3,Rush,-0.8098418624649674,168.23,132.66,0
36910,East Carolina,UCF,East Carolina,UCF,0,0,1,89,11,2,10,False,0,Rush,-0.293579166082473,145.82,102.83,0
36911,BYU,East Carolina,BYU,East Carolina,24,24,3,81,19,2,9,False,-1,Rush,-0.5558710619211563,180.13,118.94,0
36912,Oklahoma,Texas Tech,Texas Tech,Oklahoma,1,0,1,16,16,1,10,False,-1,Sack,-0.4029360320644906,174.63,81.01,0
36913,Colorado State,San José State,San José State,Colorado State,7,7,2,9,9,3,9,False,0,Pass Incompletion,-0.39104614280078,11.55,87.03,0
36914,Washington,Stanford,Washington,Stanford,7,0,2,82,18,2,10,False,0,Pass Incompletion,-0.423613027815584,292.06,186.98,0
36915,Wyoming,Hawai'i,Hawai'i,Wyoming,10,10,3,14,14,1,10,False,-7,Sack,-0.8812767516243944,84.72,232.31,0
36916,Ohio State,Arkansas State,Ohio State,Arkansas State,14,3,1,94,6,3,6,False,0,Pass Incompletion,-0.3038593850582816,293.03,156.56,0
36917,Louisiana Tech,Clemson,Clemson,Louisiana Tech,0,10,2,18,18,1,10,False,0,Pass Incompletion,-0.350740748439042,111.07,45.24,0
36918,Purdue,Nebraska,Purdue,Nebraska,20,10,2,99,1,1,1,False,0,Rush,-0.962330962352563,115.72,179.26,0
36919,Fresno State,Boise State,Boise State,Fresno State,17,20,3,11,11,3,9,False,0,Pass Reception,-0.439164857065867,184.03,27.42,0
36920,Texas A&M,UMass,Texas A&M,UMass,0,0,1,85,15,3,13,False,0,Pass Incompletion,-0.666901488251957,92.02,99.98,0
36921,Middle Tennessee,UT San Antonio,Middle Tennessee,UT San Antonio,17,31,2,84,16,1,10,False,0,Pass Incompletion,-0.3301132067544156,99.9,114.61,0
36922,Oklahoma,Kansas,Oklahoma,Kansas,35,21,3,91,9,2,9,False,0,Pass Incompletion,-0.270076451519454,174.63,221.23,0
36923,North Carolina,Georgia Tech,North Carolina,Georgia Tech,17,21,4,81,19,2,11,False,0,Pass Incompletion,-0.4605965249780384,288.36,142.82,0
36924,Wake Forest,Florida State,Florida State,Wake Forest,21,7,2,17,17,3,13,False,-9,Sack,-2.529954217302585,183.28,86.31,0
36925,Illinois,Northwestern,Northwestern,Illinois,7,0,2,2,2,2,2,False,-3,Rush,-0.693663103846367,124.33,134.15,0
36926,Arkansas,Auburn,Auburn,Arkansas,14,10,2,9,9,1,9,False,0,Pass Reception,-0.315798379566314,184.13,117.07,0
36927,LSU,Alabama,LSU,Alabama,7,9,3,82,18,2,7,False,0,Pass Incompletion,-0.4177784651267853,231.89,-5.65,0
36928,Arizona State,Arizona,Arizona,Arizona State,7,10,2,2,2,1,2,False,-2,Rush,-1.1206549427758625,118.37,261.38,0
36929,Iowa State,Oklahoma,Iowa State,Oklahoma,0,3,1,91,9,3,9,False,0,Pass Incompletion,-0.39104614280078,104.96,150.2,0
36930,California,Stanford,California,Stanford,6,10,2,81,19,3,1,False,0,Rush,-0.5751385390717143,124.98,186.98,0
36931,Central Michigan,Ball State,Central Michigan,Ball State,10,0,2,85,15,3,8,False,0,Pass Incompletion,-0.5247481898046596,90.24,136.32,0
36932,Texas State,James Madison,James Madison,Texas State,0,26,3,17,17,1,10,False,0,Pass Incompletion,-0.340019558909725,64.66,17.63,0
36933,SMU,UCF,UCF,SMU,10,10,2,19,19,1,10,False,0,Pass Incompletion,-0.362321296557512,225.49,102.83,0
36934,Texas Tech,West Virginia,Texas Tech,West Virginia,38,10,4,88,12,2,11,False,0,Pass Incompletion,-0.31307073157876,180.0,168.37,0
36936,San Diego State,Air Force,San Diego State,Air Force,3,13,4,89,11,1,11,False,0,Pass Incompletion,-0.2650703709670095,97.32,75.44,0
36937,Arkansas,Mississippi State,Mississippi State,Arkansas,10,27,3,1,1,2,1,False,0,Rush,-0.553645991706544,184.13,56.54,0
36938,Middle Tennessee,Louisiana Tech,Louisiana Tech,Middle Tennessee,21,40,4,17,17,3,5,False,0,Pass Incompletion,-0.5275095824342966,99.9,206.08,0
36939,James Madison,Arkansas State,Arkansas State,James Madison,21,13,3,13,13,2,8,False,-2,Rush,-0.502689472776712,140.03,156.56,0
36940,Florida State,Florida,Florida State,Florida,14,14,2,81,19,3,12,False,0,Pass Incompletion,-0.760971677796423,264.4,158.86,0
36941,Wake Forest,Florida State,Florida State,Wake Forest,7,7,2,4,4,2,4,False,0,Pass Incompletion,-0.362082681028621,183.28,86.31,0
36942,San José State,Nevada,San José State,Nevada,0,7,1,82,18,1,10,False,-6,Sack,-0.9240771967724917,103.11,187.25,0
36943,Washington State,Oregon State,Oregon State,Washington State,10,24,4,16,16,1,10,False,0,Pass Incompletion,-0.3301132067544156,106.83,72.12,0
36944,North Texas,UTEP,UTEP,North Texas,7,10,2,8,8,1,8,False,0,Pass Incompletion,-0.357171386033373,125.41,125.79,0
36945,South Carolina,Charlotte,South Carolina,Charlotte,28,14,3,93,7,1,7,False,0,Pass Incompletion,-0.410393837690526,166.67,244.63,0
36946,Michigan State,Indiana,Michigan State,Indiana,0,7,1,98,2,2,2,False,0,Rush,-0.476893758740638,114.29,164.4,0
36949,Utah,Stanford,Utah,Stanford,14,7,2,85,15,1,10,False,0,Interception,-4.441800910434917,200.76,186.98,0
36950,North Texas,Memphis,Memphis,North Texas,0,0,1,15,15,1,10,False,0,Rush,-0.320977659489319,125.41,115.41,0
36952,Michigan,Colorado State,Michigan,Colorado State,7,0,1,87,13,1,10,False,0,Pass Incompletion,-0.3048472994988835,234.31,153.15,0
36953,Utah State,BYU,BYU,Utah State,0,0,1,7,7,1,7,False,0,Pass Incompletion,-0.410393837690526,54.8,174.66,0
36954,Alabama,Texas A&M,Alabama,Texas A&M,24,17,4,87,13,1,10,False,-2,Rush,-0.434365975040386,213.9,86.32,0
36955,Western Michigan,San José State,San José State,Western Michigan,0,0,1,14,14,1,10,False,-3,Rush,-0.5201208544582075,55.42,87.03,0
36956,Purdue,Northwestern,Purdue,Northwestern,14,9,4,89,11,3,1,False,0,Rush,-0.4283212444386335,115.72,134.15,0
36957,UT San Antonio,Middle Tennessee,Middle Tennessee,UT San Antonio,7,0,1,6,6,2,6,False,-9,Sack,-1.014105901536318,232.17,73.13,0
36958,Wyoming,Air Force,Wyoming,Air Force,0,0,1,90,10,1,10,False,-1,Rush,-0.3425792085759745,84.72,75.44,0
36959,South Florida,SMU,South Florida,SMU,17,38,4,94,6,2,6,False,0,Pass Incompletion,-0.29509485739271,144.3,201.24,0
36960,Utah,Arizona State,Arizona State,Utah,14,0,2,4,4,3,4,False,-1,Rush,-0.3566192363340105,200.76,165.63,0
36961,Marshall,Georgia State,Marshall,Georgia State,0,7,1,81,19,3,13,False,-1,Rush,-0.9919702408202474,10.2,94.81,0
36962,TCU,Texas Tech,TCU,Texas Tech,27,17,4,90,10,1,10,False,-3,Rush,-0.45856865758291,230.57,81.01,0
36963,Virginia Tech,Pittsburgh,Pittsburgh,Virginia Tech,0,7,1,5,5,1,5,False,0,Pass Incompletion,-0.554796850971046,65.76,32.12,0
36964,Clemson,Miami,Clemson,Miami,14,0,2,87,13,1,10,False,0,Rush,-0.3048472994988835,168.23,93.01,0
36965,Colorado,Arizona State,Colorado,Arizona State,20,42,4,93,7,1,7,False,0,Pass Incompletion,-0.410393837690526,43.36,165.63,0
36966,California,Washington,California,Washington,14,28,4,92,8,3,7,False,0,Pass Incompletion,-0.3434794652370955,124.98,156.84,0
36967,Temple,Houston,Houston,Temple,7,14,2,10,10,2,10,False,0,Pass Incompletion,-0.2792458253567104,75.45,168.49,0
36968,Ohio State,Indiana,Ohio State,Indiana,0,0,1,94,6,2,6,False,0,Pass Incompletion,-0.29509485739271,293.03,164.4,0
36969,Washington,Stanford,Washington,Stanford,7,0,2,82,18,2,10,False,0,Pass Incompletion,-0.423613027815584,292.06,186.98,0
36970,Washington State,Colorado State,Washington State,Colorado State,14,0,1,81,19,1,10,False,0,Rush,-0.362321296557512,106.83,153.15,0
36971,Kansas,Oklahoma,Oklahoma,Kansas,34,52,4,8,8,1,8,False,-1,Rush,-0.42043663451309,249.5,150.2,0
36972,Florida State,Florida,Florida State,Florida,24,24,3,99,1,2,1,False,0,Rush,-0.553645991706544,264.4,158.86,0
36973,South Florida,BYU,South Florida,BYU,21,50,4,87,13,3,5,False,0,Pass Incompletion,-0.430591868554536,144.3,174.66,0
36974,Toledo,Kent State,Toledo,Kent State,0,21,1,83,17,1,10,False,-17,Rush,-2.8547039579831757,163.53,176.63,0
36975,Illinois,Iowa,Illinois,Iowa,0,0,1,91,9,3,9,False,0,Pass Incompletion,-0.39104614280078,124.33,-13.54,0
36976,SMU,Memphis,SMU,Memphis,21,17,3,89,11,1,10,False,-1,Rush,-0.350629501927024,225.49,115.41,0
36977,Louisiana,Rice,Rice,Louisiana,14,13,2,17,17,4,1,False,0,Pass Incompletion,-3.7866736035580377,80.09,163.24,0
36978,Arkansas,Alabama,Arkansas,Alabama,14,28,3,97,3,3,3,False,-1,Rush,-0.358219312899271,184.13,-5.65,0
36979,Virginia Tech,Liberty,Liberty,Virginia Tech,21,22,4,5,5,2,5,False,0,Rush,-0.32302193763867,65.76,50.18,0
36980,Kansas,Duke,Kansas,Duke,28,20,4,84,16,2,10,False,0,Rush,-0.380857143240037,249.5,106.13,0
36981,Louisville,South Florida,Louisville,South Florida,38,3,4,92,8,4,4,False,0,Pass Incompletion,-3.912279079919152,136.2,251.6,0
36982,Middle Tennessee,Florida Atlantic,Middle Tennessee,Florida Atlantic,7,7,1,94,6,2,6,False,0,Pass Incompletion,-0.29509485739271,99.9,153.21,0
36983,Tulsa,SMU,Tulsa,SMU,27,45,4,82,18,3,3,False,0,Pass Incompletion,-0.53977741288398,156.83,201.24,0
36984,Ball State,Central Michigan,Central Michigan,Ball State,7,10,3,1,1,4,1,False,0,Rush,-4.214246025143899,87.98,108.46,0
36985,Georgia,Tennessee,Georgia,Tennessee,14,3,2,96,4,1,4,False,-1,Rush,-0.750387172815945,278.64,164.37,0
36986,Coastal Carolina,Georgia Southern,Coastal Carolina,Georgia Southern,34,30,4,82,18,1,10,False,-6,Rush,-0.9240771967724917,203.23,177.55,0
36987,Hawai'i,New Mexico State,New Mexico State,Hawai'i,7,21,2,6,6,1,6,False,-2,Rush,-0.624281183667788,68.46,131.09,0
36988,UNLV,Fresno State,UNLV,Fresno State,25,36,4,92,8,2,4,False,-8,Sack,-1.0332238690722786,99.5,130.25,0
36989,Utah,Florida,Florida,Utah,13,14,3,1,1,2,1,False,-2,Rush,-0.724210162305985,200.76,158.86,0
36990,USC,Washington State,USC,Washington State,24,14,4,91,9,2,9,False,-1,Rush,-0.338429523645313,319.64,57.87,0
36991,South Florida,Cincinnati,Cincinnati,South Florida,7,0,1,5,5,2,5,False,0,Pass Incompletion,-0.32302193763867,144.3,55.04,0
36992,North Carolina,Virginia Tech,North Carolina,Virginia Tech,31,10,3,96,4,3,3,False,0,Pass Incompletion,-0.301544994122148,288.36,116.61,0
36993,Stanford,Washington State,Stanford,Washington State,14,52,4,97,3,4,3,False,0,Pass Incompletion,-4.083653455497618,80.29,57.87,0
36994,Clemson,Notre Dame,Notre Dame,Clemson,7,35,4,16,16,1,10,False,0,Pass Incompletion,-0.3301132067544156,168.23,66.76,0
36995,Washington,Michigan State,Washington,Michigan State,36,14,4,99,1,4,1,False,0,Rush,-4.214246025143899,292.06,186.11,0
36996,Texas Tech,Texas,Texas Tech,Texas,24,31,4,92,8,1,8,False,-1,Rush,-0.42043663451309,180.0,88.96,0
36997,Middle Tennessee,Western Kentucky,Middle Tennessee,Western Kentucky,10,36,4,89,11,2,11,False,0,Pass Incompletion,-0.2964634983560065,99.9,46.34,0
36998,Washington State,Arizona State,Washington State,Arizona State,13,0,2,96,4,1,4,False,-1,Rush,-0.750387172815945,106.83,165.63,0
36999,Bowling Green,Miami (OH),Bowling Green,Miami (OH),0,3,2,99,1,1,1,False,0,Rush,-0.962330962352563,67.32,74.92,0
37000,USC,Arizona,Arizona,USC,17,16,3,5,5,2,5,False,0,Pass Incompletion,-0.32302193763867,319.64,261.38,0
37001,North Carolina,Wake Forest,Wake Forest,North Carolina,14,7,2,7,7,1,7,False,0,Pass Incompletion,-0.410393837690526,288.36,132.66,0
37002,Southern Mississippi,Tulane,Tulane,Southern Mississippi,17,17,4,9,9,3,9,False,0,Pass Incompletion,-0.39104614280078,52.04,89.82,0
37003,Middle Tennessee,UT San Antonio,Middle Tennessee,UT San Antonio,17,31,2,84,16,3,10,False,0,Pass Incompletion,-0.6054531380764453,99.9,114.61,0
37004,Utah State,Boise State,Boise State,Utah State,23,28,4,11,11,2,6,False,0,Pass Incompletion,-0.3363006671858974,54.8,27.42,0
37005,Georgia Tech,Ole Miss,Georgia Tech,Ole Miss,0,14,1,82,18,1,10,False,0,Pass Incompletion,-0.350740748439042,23.42,121.44,0
37006,Old Dominion,Georgia Southern,Old Dominion,Georgia Southern,10,21,3,84,16,3,4,False,-2,Rush,-0.7671052750172627,69.18,177.55,0
37007,Texas,Alabama,Texas,Alabama,10,10,2,98,2,1,2,False,0,Pass Incompletion,-0.854701227650125,185.41,-5.65,0
37008,Boise State,UTEP,UTEP,Boise State,0,0,1,7,7,2,7,False,0,Pass Incompletion,-0.277446160702615,132.85,125.79,0
37009,UCLA,Oregon,Oregon,UCLA,23,45,4,17,17,1,10,False,-1,Rush,-0.416159540642017,293.12,142.71,0
37010,Northwestern,Iowa,Iowa,Northwestern,0,20,3,7,7,2,7,False,0,Pass Incompletion,-0.277446160702615,39.79,-13.54,0
37011,Iowa State,Iowa,Iowa,Iowa State,3,7,2,12,12,1,10,False,0,Rush,-0.2977696357406735,104.96,-13.54,0
37012,Clemson,Miami,Clemson,Miami,33,10,4,95,5,2,2,False,-1,Rush,-0.565995167855586,168.23,93.01,0
37013,Georgia Tech,Pittsburgh,Pittsburgh,Georgia Tech,19,14,4,10,10,1,10,False,-8,Rush,-0.837870254898055,23.42,32.12,0
37014,Colorado State,Hawai'i,Colorado State,Hawai'i,3,13,3,98,2,1,2,False,0,Rush,-0.854701227650125,11.55,232.31,0
37015,Texas Tech,Baylor,Texas Tech,Baylor,10,24,3,92,8,2,8,False,0,Pass Incompletion,-0.26931522945819,180.0,114.4,0
37016,James Madison,Coastal Carolina,James Madison,Coastal Carolina,40,7,4,89,11,2,7,False,0,Pass Incompletion,-0.315982502369509,140.03,166.29,0
37017,Georgia Tech,Virginia Tech,Virginia Tech,Georgia Tech,22,27,4,3,3,1,10,False,0,Rush,,23.42,116.61,0
37018,Tennessee,Florida,Tennessee,Florida,17,14,3,93,7,1,7,False,0,Pass Incompletion,-0.410393837690526,319.24,158.86,0
37019,Oregon State,Colorado,Oregon State,Colorado,35,9,4,85,15,1,10,False,0,Pass Incompletion,-0.320977659489319,182.01,269.03,0
37020,New Mexico State,Nevada,New Mexico State,Nevada,12,23,4,91,9,2,2,False,0,Pass Incompletion,-0.4968953107320855,27.0,187.25,0
37021,South Alabama,Arkansas State,Arkansas State,South Alabama,0,0,1,2,2,1,2,False,-1,Rush,-0.998189316287995,185.28,156.56,0
37022,UMass,Temple,Temple,UMass,0,28,4,18,18,2,6,False,0,Rush,-0.4289113125992876,-0.46,117.07,0
37023,Kentucky,Georgia,Kentucky,Georgia,6,16,4,84,16,2,9,False,-4,Sack,-0.84360119167534,100.11,-12.93,0
37024,Minnesota,Colorado,Minnesota,Colorado,35,0,3,95,5,2,5,False,-3,Rush,-0.507508492661335,200.96,269.03,0
37025,Arizona,Colorado,Arizona,Colorado,13,7,2,97,3,1,10,False,0,Pass Incompletion,,191.39,269.03,0
37026,Texas A&M,UMass,Texas A&M,UMass,20,3,4,88,12,2,4,False,0,Rush,-0.4099533784896095,92.02,99.98,0
37027,Akron,Northern Illinois,Northern Illinois,Akron,44,12,4,12,12,2,9,False,-2,Rush,-0.4786374259839046,44.09,188.66,0
37028,Boston College,Rutgers,Boston College,Rutgers,0,0,1,89,11,1,10,False,0,Pass Incompletion,-0.291297448934314,53.9,79.48,0
37029,Louisiana Tech,Charlotte,Charlotte,Louisiana Tech,0,3,2,3,3,3,3,False,0,Pass Incompletion,-0.291784144723391,111.07,244.63,0
37030,Mississippi State,Texas A&M,Mississippi State,Texas A&M,21,10,4,99,1,1,1,False,-1,Rush,-1.12991525020178,152.19,86.32,0
37031,Oregon,Washington State,Washington State,Oregon,6,10,1,2,2,1,2,False,-1,Rush,-0.998189316287995,285.13,57.87,0
37032,Northern Illinois,Central Michigan,Northern Illinois,Central Michigan,22,35,4,87,13,3,7,False,0,Pass Incompletion,-0.4528101008787997,152.42,108.46,0
37033,Georgia,Kent State,Georgia,Kent State,26,13,3,86,14,3,5,False,0,Pass Incompletion,-0.453093571940093,278.64,176.63,0
37034,Texas Tech,Baylor,Texas Tech,Baylor,10,24,3,83,17,1,10,False,0,Pass Incompletion,-0.340019558909725,180.0,114.4,0
37035,North Carolina,NC State,North Carolina,NC State,0,7,1,81,19,1,10,False,0,Pass Incompletion,-0.362321296557512,288.36,70.49,0
37036,South Alabama,Louisiana,Louisiana,South Alabama,7,7,3,19,19,2,4,False,0,Rush,-0.490743117184343,185.28,116.74,0
37037,Arizona,Colorado,Arizona,Colorado,35,19,4,90,10,2,3,False,0,Pass Incompletion,-0.442558834081264,191.39,269.03,0
37038,Purdue,Florida Atlantic,Purdue,Florida Atlantic,14,13,3,89,11,2,11,False,-3,Rush,-0.5721462035800665,115.72,153.21,0
37039,Toledo,Kent State,Toledo,Kent State,0,21,1,83,17,1,10,False,-17,Rush,-2.8547039579831757,163.53,176.63,0
37040,Wyoming,BYU,BYU,Wyoming,0,0,1,13,13,1,10,False,0,Pass Incompletion,-0.3048472994988835,84.72,174.66,0
37041,Michigan State,Indiana,Michigan State,Indiana,31,39,5,87,13,2,10,False,0,Pass Incompletion,-0.3252599830349858,114.29,164.4,0
37042,Colorado State,Hawai'i,Colorado State,Hawai'i,0,3,1,99,1,2,1,False,-2,Rush,-0.724210162305985,11.55,232.31,0
37043,Arkansas State,Ohio State,Ohio State,Arkansas State,0,7,1,11,11,2,4,False,-1,Rush,-0.482466950768833,83.63,13.97,0
37044,Virginia,Old Dominion,Virginia,Old Dominion,7,0,2,96,4,1,4,False,-10,Sack,-1.3465573945497593,51.68,187.53,0
37045,Tulsa,Northern Illinois,Tulsa,Northern Illinois,7,0,2,94,6,2,6,False,0,Rush,-0.29509485739271,156.83,188.66,0
37046,Southern Mississippi,Louisiana,Southern Mississippi,Louisiana,29,17,4,92,8,3,8,False,0,Pass Incompletion,-0.354205173792517,52.04,116.74,0
37047,Alabama,LSU,LSU,Alabama,24,24,5,6,6,2,4,False,0,Pass Incompletion,-0.3706625159715675,213.9,80.71,0
37048,Boise State,Wyoming,Wyoming,Boise State,0,10,2,4,4,2,4,False,0,Pass Incompletion,-0.362082681028621,132.85,124.31,0
37049,Rutgers,Iowa,Rutgers,Iowa,3,24,4,82,18,2,10,False,0,Pass Incompletion,-0.423613027815584,42.25,-13.54,0
37051,UNLV,Hawai'i,Hawai'i,UNLV,0,0,1,3,3,3,3,False,-6,Sack,-0.776596397754025,99.5,232.31,0
37052,Washington,Stanford,Washington,Stanford,27,7,3,85,15,2,4,False,0,Pass Incompletion,-0.439181054931456,292.06,186.98,0
37053,Florida International,Charlotte,Charlotte,Florida International,27,0,3,1,1,4,1,False,0,Interception,-4.214246025143899,36.92,244.63,0
37054,Utah,Oregon State,Utah,Oregon State,21,16,3,84,16,1,16,False,0,Pass Incompletion,-0.2918909325806215,200.76,72.12,0
37055,Houston,Tulane,Houston,Tulane,21,21,5,82,18,3,3,False,0,Pass Incompletion,-0.53977741288398,263.45,89.82,0
37056,Louisville,UCF,UCF,Louisville,17,14,4,18,18,3,10,False,0,Pass Incompletion,-0.6680123764368453,136.2,102.83,0
37057,Auburn,LSU,Auburn,LSU,14,0,2,88,12,3,4,False,0,Pass Incompletion,-0.407422700946396,121.0,80.71,0
37058,Louisiana Tech,UAB,Louisiana Tech,UAB,0,0,1,95,5,3,2,False,0,Pass Incompletion,-0.332655196001356,111.07,110.72,0
37059,South Alabama,Louisiana,Louisiana,South Alabama,10,7,3,4,4,4,2,False,0,Pass Incompletion,-4.112261079221216,185.28,116.74,0
37060,Oklahoma,Kent State,Oklahoma,Kent State,29,3,3,89,11,1,10,False,0,Rush,-0.291297448934314,174.63,176.63,0
37061,San Diego State,Air Force,San Diego State,Air Force,3,13,4,89,11,1,11,False,0,Pass Incompletion,-0.2650703709670095,97.32,75.44,0
37062,Rice,UTEP,Rice,UTEP,0,7,1,84,16,2,3,False,0,Pass Incompletion,-0.491765461251534,100.87,125.79,0
37063,UTEP,Charlotte,Charlotte,UTEP,31,21,3,8,8,3,6,False,-4,Sack,-0.7688574647390495,86.26,244.63,0
37064,Connecticut,Army,Army,Connecticut,3,7,1,1,1,2,1,False,0,Rush,-0.553645991706544,82.19,134.83,0
37065,Navy,Air Force,Air Force,Navy,3,10,3,19,19,2,3,False,0,Pass Incompletion,-0.5276773080631685,98.79,75.44,0
37066,BYU,Utah State,BYU,Utah State,14,17,2,83,17,1,10,False,0,Pass Incompletion,-0.340019558909725,180.13,104.63,0
37067,Fresno State,Oregon State,Fresno State,Oregon State,10,14,2,95,5,3,5,False,0,Pass Incompletion,-0.290992528642002,184.03,72.12,0
37068,Notre Dame,Boston College,Notre Dame,Boston College,44,0,4,93,7,2,1,False,0,Pass Incompletion,-0.562274570326601,125.55,125.24,0
37069,Tennessee,Florida,Tennessee,Florida,0,0,1,87,13,2,5,False,-2,Rush,-0.55381232054553,319.24,158.86,0
37070,Texas A&M,UMass,Texas A&M,UMass,0,0,1,85,15,2,13,False,0,Rush,-0.398204801941029,92.02,99.98,0
37071,Kansas State,TCU,TCU,Kansas State,7,10,1,1,1,1,1,False,0,Rush,-0.962330962352563,181.07,133.33,0
37072,Coastal Carolina,Appalachian State,Coastal Carolina,Appalachian State,35,28,4,90,10,2,4,False,-8,Rush,-1.1132927632328258,203.23,140.87,0
37073,UNLV,Hawai'i,Hawai'i,UNLV,13,14,3,19,19,2,9,False,0,Pass Incompletion,-0.437632075588811,99.5,232.31,0
37074,Auburn,Penn State,Auburn,Penn State,0,0,1,91,9,3,9,False,-5,Sack,-1.0867343691324185,121.0,50.06,0
37075,James Madison,Georgia Southern,Georgia Southern,James Madison,7,0,1,8,8,3,7,False,0,Interception,-4.0973900858039585,140.03,177.55,0
37076,Stanford,Washington State,Stanford,Washington State,14,52,4,97,3,4,3,False,0,Pass Incompletion,-4.083653455497618,80.29,57.87,0
37077,Nevada,San José State,San José State,Nevada,21,21,4,18,18,1,10,False,-7,Sack,-1.0538390493861995,32.0,87.03,0
37078,Georgia,Vanderbilt,Georgia,Vanderbilt,0,0,1,90,10,2,6,False,-1,Rush,-0.398396509962165,278.64,209.1,0
37080,California,Stanford,California,Stanford,6,10,2,81,19,3,1,False,0,Rush,-0.5751385390717143,124.98,186.98,0
37081,Washington,California,California,Washington,14,14,4,13,13,2,10,False,0,Pass Incompletion,-0.3252599830349858,292.06,149.16,0
37082,Texas,Oklahoma State,Oklahoma State,Texas,31,24,3,15,15,3,5,False,0,Pass Incompletion,-0.4767593543943712,185.41,169.16,0
37083,Old Dominion,Georgia Southern,Old Dominion,Georgia Southern,10,21,3,82,18,1,10,False,0,Pass Incompletion,-0.350740748439042,69.18,177.55,0
37084,Toledo,San Diego State,San Diego State,Toledo,0,0,1,17,17,2,7,False,0,Pass Incompletion,-0.400139041793347,163.53,48.07,0
37085,Stanford,Washington,Washington,Stanford,0,7,1,17,17,2,11,False,0,Interception,-4.028341246643135,80.29,156.84,0
37086,Washington,Arizona State,Arizona State,Washington,10,24,2,1,1,1,1,False,0,Rush,-0.962330962352563,292.06,165.63,0
37087,Auburn,LSU,Auburn,LSU,17,21,4,86,14,2,7,False,0,Pass Incompletion,-0.3536521900141785,121.0,80.71,0
37088,Notre Dame,UNLV,Notre Dame,UNLV,17,7,1,91,9,3,5,False,0,Pass Incompletion,-0.352131872821511,125.55,119.14,0
37089,Texas Tech,West Virginia,Texas Tech,West Virginia,38,10,4,88,12,2,11,False,0,Pass Incompletion,-0.31307073157876,180.0,168.37,0
37090,UT San Antonio,Army,Army,UT San Antonio,0,7,1,7,7,1,7,False,-3,Rush,-0.6024652711741736,232.17,134.83,0
37091,East Carolina,NC State,East Carolina,NC State,7,21,3,99,1,2,1,False,0,Rush,-0.553645991706544,145.82,70.49,0
37092,Boston College,Wake Forest,Wake Forest,Boston College,9,28,3,7,7,2,7,False,0,Pass Incompletion,-0.277446160702615,53.9,132.66,0
37093,Oregon,Oregon State,Oregon State,Oregon,7,10,2,15,15,4,3,False,-1,Pass Reception,-3.718404596121241,285.13,72.12,0
37094,UCF,Tulane,Tulane,UCF,0,0,1,4,4,2,4,False,-3,Rush,-0.5507043882723915,200.53,89.82,0
37095,James Madison,Texas State,James Madison,Texas State,7,0,2,87,13,1,10,False,0,Pass Incompletion,-0.3048472994988835,140.03,76.38,0
37096,Arkansas State,Troy,Arkansas State,Troy,3,7,2,96,4,1,4,False,0,Pass Incompletion,-0.6456997217339855,83.63,71.21,0
